,CustomerID,pfm_spent,fm_nb_orders,fm_nb_items,fm_total_spent,fm_used_coupon,first_order_month,fm_purchased_accessory,first_item_size,accepts_marketing,wealthy_zip,region,first_item_price_range
2275,Anonymous14272,70.0,1,3,123.0,0,6,1,M,0,0,S,high
2276,Anonymous6716,0.0,2,3,125.0,0,10,0,L,0,0,W,high
2277,Anonymous7079,0.0,1,1,50.0,0,10,0,L,0,1,W,high
2278,Anonymous14987,130.5,1,5,161.25,1,11,0,L,0,0,MW,low
2279,Anonymous16421,120.0,1,2,100.0,0,3,0,M,0,0,S,high
2280,Anonymous5621,0.0,1,1,45.0,1,1,0,XL,0,0,W,high
2281,Anonymous6614,50.0,1,1,35.0,0,9,0,L,0,0,S,medium
2282,Anonymous7153,0.0,2,3,121.0,0,3,1,XS,0,0,W,high
2283,Anonymous5353,55.0,1,2,72.0,0,1,0,S,1,0,NE,high
2284,Anonymous6705,179.0,1,3,144.0,0,6,0,S,0,1,NE,high
2285,Anonymous715,0.0,2,2,70.0,0,9,0,S,0,0,W,low
2286,Anonymous14152,0.0,1,4,192.0,0,2,0,M,0,0,W,high
2287,Anonymous14153,72.0,1,4,110.4,1,12,0,L,1,0,W,high
2288,Anonymous7149,0.0,2,6,271.7,1,10,0,M,0,0,S,high
2289,Anonymous1863,40.0,1,3,113.05,1,11,0,S,0,0,W,high
2290,Anonymous5588,0.0,2,4,168.0,1,5,0,S,0,1,NE,low
2291,Anonymous5356,96.0,1,1,48.0,0,12,0,XS,0,0,W,high
2292,Anonymous16365,0.0,2,2,60.0,0,10,0,L,0,0,S,high
2293,Anonymous1416,90.0,1,1,50.0,0,10,0,S,0,0,W,high
2294,Anonymous7146,48.0,1,2,100.0,0,1,0,S,0,0,S,high
2295,Anonymous5625,0.0,2,2,85.0,0,5,0,XL,0,0,S,high
2296,Anonymous5387,16.0,1,1,25.0,0,9,1,No size,0,0,MW,low
2297,Anonymous1862,0.0,1,1,32.0,0,8,0,M,1,0,W,medium
2298,Anonymous7161,30.0,1,3,133.0,0,7,0,S,0,0,S,high
2299,Anonymous6613,0.0,2,2,85.0,0,7,0,M,0,0,W,high
2300,Anonymous14979,86.4,1,1,40.0,0,8,0,L,0,0,MW,high
2301,Anonymous6600,0.0,2,2,31.0,0,10,1,No size,0,0,W,low
2302,Anonymous6601,0.0,1,2,100.0,0,12,0,S,1,0,MW,high
2303,Anonymous1861,0.0,2,3,106.0,0,7,0,M,0,0,W,medium
2304,Anonymous7084,40.0,1,1,50.0,0,2,0,S,0,0,S,high
2305,Anonymous16420,64.0,1,1,25.0,0,3,1,No size,0,0,W,low
2306,Anonymous16354,0.0,2,2,80.0,0,10,0,XL,0,0,S,high
2307,Anonymous14969,71.25,1,4,160.0,0,6,0,M,0,0,W,medium
2308,Anonymous6608,0.0,2,12,463.6,1,10,0,S,0,1,W,medium
2309,Anonymous16359,140.0,1,1,42.0,0,1,0,S,0,1,W,medium
2310,Anonymous5630,68.0,1,1,45.0,1,8,0,XS,0,0,NE,high
2311,Anonymous1642,73.0,1,2,43.0,0,12,1,M,0,0,W,low
2312,Anonymous5350,0.0,1,1,25.0,0,4,1,No size,0,0,NE,low
2313,Anonymous14962,18.9,1,1,37.6,1,4,0,XL,0,0,W,high
2314,Anonymous7297,50.0,1,1,45.0,0,3,0,M,1,0,MW,medium
2315,Anonymous181,50.0,1,2,83.0,0,5,0,XL,0,0,S,medium
2316,Anonymous6372,48.0,1,1,42.0,0,7,0,S,0,1,W,medium
2317,Anonymous16196,0.0,2,6,260.3,1,10,0,M,0,1,W,medium
2318,Anonymous2103,40.0,1,3,125.0,0,11,0,M,0,0,S,medium
2319,Anonymous14688,120.0,1,1,50.0,0,2,0,S,0,0,S,high
2320,Anonymous5208,120.0,1,1,35.0,0,5,0,S,0,0,MW,low
2321,Anonymous5209,58.0,1,1,36.0,1,12,0,S,0,0,NE,medium
2322,Anonymous13741,154.0,1,4,170.0,1,8,0,M,0,1,W,high
2323,Anonymous6370,85.0,1,2,98.0,0,6,0,M,1,0,MW,high
2324,Anonymous14364,94.0,1,1,45.0,0,3,0,L,0,1,W,medium
2325,Anonymous16468,0.0,2,6,210.0,1,6,0,S,0,0,W,low
2326,Anonymous13744,117.0,1,1,40.0,0,7,0,M,0,0,W,medium
2327,Anonymous15307,0.0,2,2,100.0,0,3,0,M,0,0,MW,high
2328,Anonymous14363,55.0,1,1,40.0,0,8,0,XL,0,0,S,medium
2329,Anonymous6812,96.0,1,1,25.0,0,6,1,No size,0,0,MW,low
2330,Anonymous743,50.0,1,2,82.8,1,2,0,S,0,0,S,high
2331,Anonymous13736,83.0,1,3,101.25,1,11,0,S,0,0,W,medium
2332,Anonymous7438,0.0,2,5,206.0,1,5,0,S,0,0,W,low
2333,Anonymous15319,50.0,1,1,50.0,0,9,0,XS,0,0,NE,high
2334,Anonymous15328,64.0,1,1,48.0,0,5,0,S,0,0,MW,high
2335,Anonymous7446,0.0,1,1,25.0,0,4,1,No size,0,0,W,low
2336,Anonymous5756,0.0,2,3,135.0,1,7,0,XS,0,0,S,high
2337,Anonymous13720,152.0,1,1,40.0,0,7,0,XL,0,0,S,medium
2338,Anonymous15325,75.0,1,1,50.0,0,3,0,S,0,0,W,high
2339,Anonymous13722,85.0,1,2,61.0,0,7,0,S,0,0,W,low
2340,Anonymous13724,0.0,1,2,85.0,0,8,0,S,0,0,S,high
2341,Anonymous5755,0.0,2,2,90.0,1,1,0,M,0,0,S,high
2342,Anonymous13725,45.0,1,1,25.0,0,1,1,No size,0,0,MW,low
2343,Anonymous6362,35.0,1,1,50.0,0,7,0,XS,0,0,NE,high
2344,Anonymous14367,0.0,2,4,192.0,0,10,0,L,0,0,W,high
2345,Anonymous5206,110.0,1,4,168.0,1,5,0,M,0,0,W,low
2346,Anonymous14687,0.0,2,2,100.0,0,10,0,M,0,0,W,high
2347,Anonymous14691,0.0,1,1,50.0,0,6,0,M,0,1,MW,high
2348,Anonymous7020,75.0,1,1,20.0,0,1,1,No size,0,0,MW,low
2349,Anonymous6388,0.0,2,2,41.0,0,3,1,No size,0,0,S,low
2350,Anonymous6807,42.5,1,1,50.0,0,6,0,S,0,0,S,high
2351,Anonymous147,98.0,1,1,35.0,0,5,0,S,0,0,S,medium
2352,Anonymous742,0.0,2,7,251.0,0,10,1,No size,0,0,MW,low
2353,Anonymous13767,35.0,1,1,50.0,0,2,0,L,1,0,MW,high
2354,Anonymous7418,40.0,1,2,62.0,0,7,0,M,0,0,S,low
2355,Anonymous209,265.0,1,1,43.2,1,3,0,XL,0,0,S,high
2356,Anonymous7414,35.0,1,1,43.2,1,12,0,S,0,0,W,high
2357,Anonymous7413,0.0,2,5,199.0,0,8,0,M,0,0,S,low
2358,Anonymous6390,145.0,1,2,85.0,1,5,0,S,0,0,W,high
2359,Anonymous7412,0.0,2,3,100.0,0,10,0,M,0,0,S,low
2360,Anonymous13774,0.0,2,3,135.0,0,8,0,S,0,0,MW,high
2361,Anonymous5217,40.0,1,1,48.0,0,4,0,XL,0,0,W,high
2362,Anonymous7408,0.0,2,2,95.0,0,7,0,S,0,0,S,medium
2363,Anonymous5213,50.0,1,1,45.0,1,3,0,M,0,0,NE,high
2364,Anonymous15284,50.0,1,1,50.0,0,11,0,XS,0,0,S,high
2365,Anonymous1530,0.0,1,1,18.0,1,1,0,L,1,0,W,low
2366,Anonymous6387,0.0,2,2,70.0,1,10,0,XS,0,0,W,high
2367,Anonymous14359,37.5,1,1,16.0,0,5,1,No size,0,0,W,low
2368,Anonymous6377,0.0,2,2,70.0,0,5,0,S,0,0,MW,low
2369,Anonymous13751,15.0,1,1,15.0,0,9,1,No size,0,0,S,low
2370,Anonymous7427,0.0,1,1,32.0,0,7,0,M,0,0,W,low
2371,Anonymous7426,0.0,1,1,50.0,0,1,0,M,0,0,W,high
2372,Anonymous7425,37.5,1,1,35.0,0,7,0,L,0,0,S,medium
2373,Anonymous15296,27.5,1,2,63.0,1,8,0,M,0,0,S,medium
2374,Anonymous14696,0.0,2,4,247.0,0,9,0,XL,1,0,W,high
2375,Anonymous5212,16.0,1,1,45.0,0,8,0,M,0,0,W,high
2376,Anonymous6808,0.0,2,4,170.0,1,6,0,S,0,1,W,high
2377,Anonymous1529,0.0,1,2,65.6,1,12,0,S,0,0,S,medium
2378,Anonymous14354,19.0,1,2,38.0,0,9,0,M,0,0,NE,low
2379,Anonymous182,0.0,2,2,100.0,0,10,0,L,0,0,NE,high
2380,Anonymous6358,85.0,1,2,87.0,0,7,0,S,0,1,NE,medium
2381,Anonymous15331,0.0,1,1,42.0,0,7,0,L,0,1,NE,medium
2382,Anonymous15332,35.0,1,1,50.0,0,6,0,XS,0,1,NE,high
2383,Anonymous13656,50.0,1,1,35.0,0,8,0,S,0,0,W,medium
2384,Anonymous15381,0.0,2,5,207.0,1,2,0,L,0,0,W,high
2385,Anonymous2132,87.0,1,1,50.0,0,4,0,XS,0,0,S,high
2386,Anonymous16166,83.0,1,1,50.0,0,3,0,S,0,0,S,high
2387,Anonymous15379,35.0,1,1,43.2,1,3,0,XL,0,0,W,high
2388,Anonymous5419,0.0,2,5,190.0,1,8,0,S,0,0,S,medium
2389,Anonymous6815,47.0,1,1,20.0,0,1,1,No size,0,0,S,low
2390,Anonymous2128,0.0,2,2,92.5,1,10,0,S,0,0,S,high
2391,Anonymous7479,50.0,1,1,40.0,0,6,0,M,0,0,MW,medium
2392,Anonymous5774,40.0,1,2,83.0,0,5,0,S,0,0,MW,low
2393,Anonymous13667,0.0,2,4,184.0,0,11,0,S,0,0,S,high
2394,Anonymous1813,88.0,1,1,47.0,0,3,0,S,0,0,S,high
2395,Anonymous1365,0.0,2,2,79.75,1,9,0,L,0,0,MW,medium
2396,Anonymous7476,0.0,2,4,100.0,0,10,1,No size,0,0,MW,low
2397,Anonymous14871,0.0,2,2,30.0,0,12,1,No size,0,0,MW,low
2398,Anonymous13632,120.0,1,4,164.0,0,3,0,M,0,0,MW,low
2399,Anonymous15410,115.0,1,2,96.0,0,6,0,S,0,0,S,high
2400,Anonymous2140,0.0,2,3,114.0,0,12,0,XS,0,0,S,low
2401,Anonymous13636,0.0,2,8,368.0,0,10,0,S,0,0,MW,medium
2402,Anonymous1615,125.0,1,2,72.25,1,10,0,S,0,0,MW,low
2403,Anonymous2139,0.0,2,4,167.0,1,12,0,S,1,0,NE,high
2404,Anonymous7494,50.0,1,3,135.0,0,7,0,L,0,0,W,medium
2405,Anonymous13643,36.0,1,1,20.0,0,1,1,No size,1,0,W,low
2406,Anonymous7491,48.0,1,1,48.0,0,8,0,S,0,0,NE,high
2407,Anonymous1810,0.0,1,1,30.0,1,11,0,M,1,1,NE,high
2408,Anonymous15398,0.0,2,3,100.0,0,10,0,M,1,0,W,low
2409,Anonymous6816,25.0,1,2,72.0,0,1,0,M,0,0,S,high
2410,Anonymous15368,35.0,1,4,193.0,0,2,0,S,0,0,S,medium
2411,Anonymous2124,37.0,1,1,50.0,0,6,0,L,0,0,MW,high
2412,Anonymous15333,45.0,1,2,60.0,0,11,0,XS,0,0,MW,medium
2413,Anonymous16183,130.0,1,2,85.0,0,11,0,L,0,0,NE,medium
2414,Anonymous7456,40.0,1,1,37.5,1,11,0,XS,0,0,S,high
2415,Anonymous6347,163.2,1,2,85.0,1,8,0,XS,0,0,MW,high
2416,Anonymous6349,0.0,2,4,174.8,1,10,0,S,0,0,MW,medium
2417,Anonymous5201,45.0,1,2,48.0,1,12,1,No size,0,0,NE,low
2418,Anonymous15343,0.0,2,3,105.0,0,11,0,M,0,0,W,medium
2419,Anonymous7014,172.0,1,1,50.0,0,6,0,M,0,0,W,high
2420,Anonymous16186,0.0,2,3,138.0,0,8,0,XL,0,0,S,medium
2421,Anonymous7449,48.0,1,1,48.0,0,5,0,XL,0,0,W,high
2422,Anonymous13712,133.0,1,1,45.0,1,1,0,S,0,0,W,high
2423,Anonymous5758,0.0,1,1,20.0,0,1,1,No size,0,0,W,low
2424,Anonymous15335,37.5,1,2,75.0,0,6,1,S,0,0,W,high
2425,Anonymous6357,192.0,1,2,90.0,0,6,0,M,0,0,NE,medium
2426,Anonymous5202,50.0,1,2,85.0,1,5,0,S,0,0,S,high
2427,Anonymous13700,0.0,2,4,107.0,0,2,1,No size,0,0,MW,low
2428,Anonymous6344,0.0,2,6,206.0,0,4,1,M,0,0,MW,medium
2429,Anonymous7473,48.0,1,1,25.0,0,5,1,No size,0,0,S,low
2430,Anonymous14686,45.0,1,1,15.0,0,8,1,No size,0,0,W,low
2431,Anonymous5194,259.0,1,3,120.0,0,7,0,M,0,0,S,medium
2432,Anonymous13676,0.0,2,2,54.4,1,12,0,S,0,0,NE,low
2433,Anonymous6332,72.0,1,1,15.0,0,2,1,No size,0,0,S,low
2434,Anonymous16174,0.0,2,2,95.0,0,8,0,XL,1,0,S,high
2435,Anonymous15361,0.0,2,7,282.0,0,5,0,XL,0,0,NE,low
2436,Anonymous13681,125.0,1,1,40.0,0,7,0,XL,0,1,S,medium
2437,Anonymous16178,76.5,1,4,185.0,1,9,0,L,0,0,W,high
2438,Anonymous747,0.0,2,2,90.0,0,2,0,XS,0,0,S,high
2439,Anonymous6339,0.0,1,1,45.0,0,7,0,S,0,0,MW,medium
2440,Anonymous7466,40.0,1,1,50.0,0,7,0,XS,0,0,W,high
2441,Anonymous7465,85.0,1,3,76.5,1,3,0,S,0,1,W,medium
2442,Anonymous5198,50.0,1,2,70.0,0,5,0,L,0,0,MW,low
2443,Anonymous13690,164.0,1,4,167.0,0,10,0,M,0,1,W,low
2444,Anonymous15357,48.0,1,1,125.0,0,9,0,No size,0,0,W,high
2445,Anonymous746,0.0,2,2,79.75,1,9,0,XS,1,0,W,high
2446,Anonymous5743,137.75,1,5,217.0,0,11,0,M,0,0,NE,medium
2447,Anonymous7407,0.0,2,4,194.0,0,7,0,XS,0,1,S,high
2448,Anonymous7406,35.0,1,1,45.0,1,3,0,M,0,0,W,high
2449,Anonymous5254,96.0,1,2,75.0,0,5,0,S,0,0,W,low
2450,Anonymous13892,180.0,1,4,165.0,1,7,0,XS,0,0,NE,high
2451,Anonymous15201,0.0,2,3,142.0,0,5,0,XS,0,0,W,high
2452,Anonymous6440,0.0,2,6,200.0,0,10,0,M,0,1,NE,low
2453,Anonymous5722,26.25,1,3,111.6,1,1,0,L,0,0,MW,medium
2454,Anonymous13894,0.0,2,3,110.0,0,6,1,M,0,0,NE,medium
2455,Anonymous5256,91.2,1,2,72.25,1,10,0,XL,0,0,NE,high
2456,Anonymous6449,48.0,1,1,45.0,1,3,0,S,0,0,S,high
2457,Anonymous5718,0.0,1,1,48.0,0,2,0,L,1,0,MW,high
2458,Anonymous13898,0.0,2,3,90.0,0,3,1,No size,1,0,W,low
2459,Anonymous5258,85.0,1,1,50.0,0,10,0,XL,0,0,MW,high
2460,Anonymous15193,45.0,1,1,15.0,0,8,1,No size,0,1,W,low
2461,Anonymous5717,37.5,1,1,42.5,1,10,0,S,0,0,MW,high
2462,Anonymous5260,0.0,2,3,63.5,1,6,1,No size,0,1,NE,low
2463,Anonymous13890,86.0,1,2,85.0,0,9,0,S,0,0,W,low
2464,Anonymous1834,0.0,1,2,51.0,0,8,1,No size,0,0,S,low
2465,Anonymous2039,0.0,1,4,129.0,0,7,1,L,0,0,MW,medium
2466,Anonymous2045,0.0,1,2,72.0,0,2,0,M,1,0,W,low
2467,Anonymous16237,50.0,1,1,45.0,1,4,0,M,0,0,NE,high
2468,Anonymous16238,0.0,1,1,45.0,1,2,0,L,1,0,W,high
2469,Anonymous15210,42.5,1,1,45.0,1,5,0,M,1,1,S,high
2470,Anonymous5407,16.0,1,3,85.0,0,3,1,M,0,0,MW,high
2471,Anonymous6790,0.0,2,6,258.0,0,11,0,XS,0,0,S,high
2472,Anonymous16241,20.0,1,1,15.0,0,7,1,No size,0,0,W,low
2473,Anonymous15203,83.0,1,3,107.1,1,3,0,L,0,0,S,low
2474,Anonymous204,85.0,1,1,45.0,1,3,0,XS,0,0,S,high
2475,Anonymous5546,140.0,1,1,50.0,0,3,0,S,0,0,W,high
2476,Anonymous6455,0.0,2,3,108.75,1,8,0,M,0,0,W,low
2477,Anonymous13904,16.0,1,1,15.0,0,7,1,No size,0,1,S,low
2478,Anonymous7354,168.0,1,1,37.5,1,11,0,S,0,0,W,high
2479,Anonymous15175,132.0,1,2,85.0,0,8,0,L,0,0,S,medium
2480,Anonymous15173,50.0,1,1,50.0,0,2,0,S,0,0,S,high
2481,Anonymous6466,72.0,1,1,48.0,0,12,0,XS,0,0,MW,high
2482,Anonymous14751,0.0,2,3,114.0,0,12,0,M,0,0,W,low
2483,Anonymous7312,85.0,1,2,90.0,0,8,0,M,0,0,S,medium
2484,Anonymous16265,0.0,2,5,225.0,1,6,0,M,0,0,S,high
2485,Anonymous5278,50.0,1,2,90.0,0,10,0,XS,0,0,W,high
2486,Anonymous7304,30.0,1,2,85.0,1,10,0,M,0,1,W,high
2487,Anonymous7303,0.0,2,2,98.0,0,2,0,S,1,0,W,high
2488,Anonymous7042,0.0,1,3,109.0,0,8,0,S,0,1,W,high
2489,Anonymous6476,34.0,1,1,22.5,1,3,1,No size,1,0,W,low
2490,Anonymous2008,60.0,1,1,31.5,1,5,0,M,0,0,MW,medium
2491,Anonymous6478,0.0,1,2,83.0,0,5,0,XS,0,0,S,high
2492,Anonymous14320,35.0,1,2,83.7,1,6,0,XL,0,0,W,medium
2493,Anonymous7316,50.0,1,2,83.0,0,5,0,XL,0,0,NE,high
2494,Anonymous677,0.0,2,3,148.0,0,9,0,XL,0,0,NE,high
2495,Anonymous6779,25.0,1,1,16.0,0,11,1,No size,0,0,S,low
2496,Anonymous16473,72.0,1,1,45.0,0,8,0,L,0,0,MW,high
2497,Anonymous16256,100.0,1,3,101.0,0,7,0,M,0,0,W,low
2498,Anonymous5262,0.0,2,2,66.0,0,11,0,S,0,0,NE,high
2499,Anonymous646,0.0,2,3,116.45,1,8,0,M,0,1,NE,medium
2500,Anonymous16474,0.0,1,1,48.0,0,10,0,XL,1,0,MW,high
2501,Anonymous7322,0.0,1,2,85.0,1,5,0,S,0,0,W,high
2502,Anonymous6461,48.0,1,1,48.0,0,6,0,S,0,1,MW,high
2503,Anonymous15176,20.0,1,2,64.0,0,8,0,M,0,0,NE,low
2504,Anonymous6776,0.0,2,2,96.0,0,5,0,M,0,0,S,high
2505,Anonymous13918,32.0,1,1,13.5,1,7,0,S,0,0,W,low
2506,Anonymous14322,67.5,1,1,35.0,0,8,0,L,0,0,S,medium
2507,Anonymous2086,0.0,1,2,64.8,1,3,0,S,1,0,MW,low
2508,Anonymous13800,0.0,2,6,209.0,0,2,0,S,0,0,MW,low
2509,Anonymous1823,40.0,1,2,56.0,0,1,0,S,0,0,S,low
2510,Anonymous13807,0.0,2,2,75.0,0,2,1,No size,0,0,NE,low
2511,Anonymous5413,48.0,1,1,50.0,0,2,0,M,0,1,NE,high
2512,Anonymous13809,0.0,2,2,100.0,0,6,0,XL,1,0,S,high
2513,Anonymous5229,0.0,1,2,92.0,0,10,0,M,0,0,W,medium
2514,Anonymous13811,25.0,1,2,42.0,0,12,0,M,0,0,S,low
2515,Anonymous2070,30.0,1,1,40.0,0,10,0,L,0,0,W,high
2516,Anonymous6406,0.0,1,1,45.0,0,3,0,M,0,0,W,medium
2517,Anonymous738,32.0,1,1,15.0,0,7,0,M,1,0,S,low
2518,Anonymous5733,73.5,1,1,20.0,1,4,1,No size,0,0,W,low
2519,Anonymous7378,50.0,1,2,83.7,1,4,0,XL,0,0,W,high
2520,Anonymous6408,37.5,1,2,60.0,0,8,0,M,0,0,W,low
2521,Anonymous6800,40.0,1,2,83.0,0,5,0,M,1,0,W,medium
2522,Anonymous7393,48.0,1,2,75.0,0,9,0,S,0,1,MW,low
2523,Anonymous7394,0.0,1,6,248.0,0,11,0,XL,1,0,W,medium
2524,Anonymous1668,0.0,2,5,221.0,0,6,0,M,0,0,W,high
2525,Anonymous13782,187.0,1,2,85.0,1,7,0,S,0,0,W,high
2526,Anonymous1666,40.0,1,1,50.0,0,6,0,M,0,0,W,high
2527,Anonymous16208,173.6,1,1,25.0,0,6,1,No size,0,0,W,low
2528,Anonymous13787,82.0,1,1,25.0,0,7,1,No size,0,0,W,low
2529,Anonymous15273,0.0,2,7,320.0,0,2,0,L,0,0,MW,low
2530,Anonymous74,0.0,2,4,125.0,1,10,0,S,1,0,S,low
2531,Anonymous13791,119.0,1,1,42.0,0,7,0,M,1,0,MW,medium
2532,Anonymous6395,70.0,1,1,15.0,0,10,0,XL,0,0,S,low
2533,Anonymous5740,0.0,1,1,50.0,0,9,0,S,0,0,W,high
2534,Anonymous1527,40.0,1,1,40.0,0,7,0,M,0,0,NE,medium
2535,Anonymous7397,0.0,1,2,32.8,1,11,1,S,0,0,S,low
2536,Anonymous574,172.55,1,1,48.0,0,2,0,XS,0,0,S,high
2537,Anonymous2078,35.0,1,1,50.0,0,5,0,S,0,0,S,high
2538,Anonymous5531,15.0,1,1,12.0,1,11,1,No size,1,0,W,low
2539,Anonymous1472,143.0,1,1,50.0,0,6,0,XL,0,0,W,high
2540,Anonymous15224,0.0,1,1,36.0,1,11,0,S,0,0,S,medium
2541,Anonymous6427,0.0,2,2,100.0,0,7,0,M,0,0,NE,high
2542,Anonymous13844,32.0,1,1,25.0,0,11,1,No size,1,0,W,low
2543,Anonymous14713,0.0,2,2,50.0,0,10,1,No size,0,0,W,low
2544,Anonymous13848,152.0,1,4,140.4,1,8,1,L,1,0,W,high
2545,Anonymous13850,0.0,1,1,48.0,0,10,0,S,0,0,W,high
2546,Anonymous16233,0.0,1,1,15.0,0,7,0,L,1,0,S,low
2547,Anonymous13851,0.0,2,4,124.2,1,2,1,S,0,0,W,low
2548,Anonymous1522,0.0,1,2,98.0,0,3,0,S,0,0,MW,high
2549,Anonymous15219,0.0,2,6,244.0,0,10,0,S,0,0,W,low
2550,Anonymous6797,0.0,2,5,227.0,0,6,0,L,0,1,W,low
2551,Anonymous5408,0.0,2,6,255.7,1,10,1,L,1,0,W,high
2552,Anonymous15216,0.0,1,1,40.0,1,7,0,M,1,1,W,high
2553,Anonymous5243,0.0,2,6,246.0,0,11,0,S,0,0,S,low
2554,Anonymous14332,41.0,1,2,90.0,0,11,0,XL,0,0,W,high
2555,Anonymous183,0.0,1,1,45.0,0,1,0,L,0,0,MW,medium
2556,Anonymous2066,48.0,1,2,73.0,0,10,1,S,1,0,S,high
2557,Anonymous6412,112.0,1,2,85.0,0,7,0,S,0,0,NE,low
2558,Anonymous13828,0.0,2,4,178.0,1,5,0,XS,0,0,MW,high
2559,Anonymous16224,0.0,1,1,16.0,0,11,1,No size,0,0,W,low
2560,Anonymous6414,64.8,1,1,40.8,1,6,0,M,0,0,S,high
2561,Anonymous13832,90.0,1,1,45.0,1,4,0,S,0,0,NE,high
2562,Anonymous15234,132.75,1,3,148.0,0,10,0,L,0,0,NE,high
2563,Anonymous14712,0.0,1,1,50.0,0,11,0,S,0,0,W,high
2564,Anonymous2059,0.0,1,2,67.0,0,3,0,S,0,1,MW,low
2565,Anonymous14455,0.0,2,8,312.0,1,7,0,S,0,0,W,high
2566,Anonymous7974,0.0,2,2,70.0,0,7,0,XL,1,0,S,medium
2567,Anonymous2426,0.0,1,1,37.5,1,11,0,XL,0,0,MW,high
2568,Anonymous9014,0.0,1,2,80.0,0,2,0,S,1,0,NE,low
2569,Anonymous440,35.0,1,2,98.0,0,8,0,XS,0,0,W,high
2570,Anonymous11374,0.0,2,2,61.0,0,11,1,S,0,1,W,high
2571,Anonymous11375,45.75,1,1,40.0,0,7,0,S,0,0,W,high
2572,Anonymous11379,16.0,1,1,45.0,0,4,0,L,0,0,S,high
2573,Anonymous3235,48.0,1,1,50.0,0,3,0,M,0,0,W,high
2574,Anonymous9022,0.0,2,3,108.0,1,12,0,L,1,0,MW,high
2575,Anonymous4402,65.25,1,1,50.0,0,8,0,L,0,0,MW,high
2576,Anonymous9019,0.0,2,2,85.0,0,5,0,M,0,0,W,high
2577,Anonymous3231,39.2,1,1,45.0,1,3,0,S,0,0,MW,high
2578,Anonymous4405,0.0,2,3,50.0,0,1,1,No size,0,0,S,low
2579,Anonymous1137,0.0,2,4,76.6,1,11,0,M,0,0,S,low
2580,Anonymous11398,148.0,1,4,150.0,0,5,0,M,1,0,W,medium
2581,Anonymous11399,0.0,2,5,182.25,1,7,0,M,0,0,W,medium
2582,Anonymous9003,25.0,1,2,65.0,0,9,0,XS,1,1,NE,medium
2583,Anonymous11413,30.0,1,1,45.0,1,6,0,L,0,0,MW,high
2584,Anonymous4410,72.0,1,2,85.0,0,5,0,S,0,0,W,high
2585,Anonymous1142,0.0,1,1,28.0,1,5,0,S,0,0,W,low
2586,Anonymous11420,0.0,2,6,224.0,0,7,0,S,0,0,W,medium
2587,Anonymous8990,0.0,1,2,100.0,0,2,0,XL,0,0,NE,high
2588,Anonymous11370,0.0,2,2,100.0,0,10,0,S,0,1,W,high
2589,Anonymous9031,0.0,2,2,100.0,0,3,0,XS,0,0,S,high
2590,Anonymous11304,48.0,1,1,50.0,0,3,0,M,0,0,W,high
2591,Anonymous907,0.0,2,2,100.0,0,3,0,XS,0,0,S,high
2592,Anonymous11309,0.0,2,3,148.0,0,2,0,S,0,0,S,high
2593,Anonymous11311,0.0,2,2,100.0,0,4,0,M,0,0,W,high
2594,Anonymous9064,0.0,1,2,94.0,0,4,0,L,0,0,MW,high
2595,Anonymous9063,0.0,2,10,404.0,0,10,0,XL,0,0,MW,medium
2596,Anonymous9061,0.0,1,1,45.0,0,2,0,M,0,0,S,medium
2597,Anonymous4382,0.0,1,1,50.0,0,8,0,L,0,0,W,high
2598,Anonymous9058,85.0,1,1,50.0,0,8,0,M,0,0,MW,high
2599,Anonymous4383,0.0,1,1,35.0,0,5,0,M,1,0,S,medium
2600,Anonymous9053,0.0,1,3,130.0,0,5,0,M,0,0,MW,medium
2601,Anonymous3256,0.0,2,2,77.5,1,10,0,L,0,1,NE,high
2602,Anonymous4394,0.0,2,5,220.0,1,7,0,XL,0,1,W,medium
2603,Anonymous11334,0.0,2,4,152.0,0,3,1,S,0,0,MW,medium
2604,Anonymous11335,0.0,1,1,45.0,0,10,0,S,0,0,W,high
2605,Anonymous11339,0.0,2,3,135.0,1,6,0,M,0,0,W,high
2606,Anonymous4388,120.0,1,5,192.0,1,7,0,S,0,0,S,medium
2607,Anonymous11345,155.0,1,1,50.0,0,12,0,S,0,0,MW,high
2608,Anonymous11349,69.0,1,2,69.0,1,11,0,M,0,0,S,medium
2609,Anonymous9041,0.0,1,1,35.0,0,1,0,S,0,0,W,low
2610,Anonymous11352,50.0,1,1,50.0,0,8,0,XL,0,0,S,high
2611,Anonymous8988,22.0,1,1,40.0,0,8,0,XS,0,1,NE,high
2612,Anonymous8987,0.0,1,1,35.0,0,5,0,M,0,0,S,low
2613,Anonymous8986,72.0,1,1,50.0,0,5,0,S,0,0,S,high
2614,Anonymous8922,35.0,1,1,16.0,0,11,1,No size,0,0,MW,low
2615,Anonymous8937,0.0,2,6,230.0,0,10,1,No size,0,0,W,low
2616,Anonymous11509,38.75,1,2,65.0,0,7,0,S,0,0,MW,low
2617,Anonymous8935,35.0,1,1,50.0,0,8,0,M,0,0,W,high
2618,Anonymous8934,65.0,1,1,33.75,1,11,0,M,0,0,W,medium
2619,Anonymous4446,0.0,2,3,135.0,1,5,0,XS,1,0,S,high
2620,Anonymous3172,85.0,1,1,50.0,0,3,0,M,0,0,NE,high
2621,Anonymous893,0.0,2,2,98.0,0,11,0,S,0,0,S,high
2622,Anonymous11523,0.0,2,4,129.7,1,6,1,No size,1,0,S,low
2623,Anonymous11535,133.0,1,3,96.0,0,10,1,No size,0,1,W,low
